lat,lon,elevation
22.0990419,70.707834,0
22.0990419,70.957834,0
22.0391166,72.2192782,4
22.0391166,72.4692782,-12
22.0391166,72.7192782,7
22.0391166,72.9692782,16
22.2891166,72.2192782,9
22.2891166,72.4692782,5
22.2891166,72.7192782,14
22.2891166,72.9692782,23
22.5391166,72.2192782,9
22.5391166,72.4692782,8
22.5391166,72.7192782,31
22.5391166,72.9692782,38
22.7891166,72.2192782,11
22.7891166,72.4692782,25
22.7891166,72.7192782,28
22.7891166,72.9692782,39
21.6716283,73.0797953,22
21.6716283,73.3297953,120
21.6716283,73.5797953,153
21.6716283,73.8297953,489
21.9216283,73.0797953,26
21.9216283,73.3297953,39
21.9216283,73.5797953,39
21.9216283,73.8297953,237
22.1716283,73.0797953,24
22.1716283,73.3297953,34
22.1716283,73.5797953,63
22.1716283,73.8297953,99
22.4216283,73.0797953,27
22.4216283,73.3297953,61
22.4216283,73.5797953,92
22.4216283,73.8297953,124
20.1313585,72.5951202,-17
20.1313585,72.8451202,42
20.1313585,73.0951202,184
20.1313585,73.3451202,363
20.3813585,72.5951202,-18
20.3813585,72.8451202,20
20.3813585,73.0951202,77
20.3813585,73.3451202,175
20.6313585,72.5951202,-14
20.6313585,72.8451202,-3
20.6313585,73.0951202,45
20.6313585,73.3451202,218
20.8813585,72.5951202,-10
20.8813585,72.8451202,7
20.8813585,73.0951202,24
20.8813585,73.3451202,79
20.4287346,73.2737942,146
20.4287346,73.5237942,532
20.4287346,73.7737942,765
20.4287346,74.0237942,759
20.6787346,73.2737942,110
20.6787346,73.5237942,314
20.6787346,73.7737942,596
20.6787346,74.0237942,716
20.9287346,73.2737942,63
20.9287346,73.5237942,151
20.9287346,73.7737942,424
20.9287346,74.0237942,582
21.1787346,73.2737942,49
21.1787346,73.5237942,106
21.1787346,73.7737942,121
21.1787346,74.0237942,262
23.2968484,71.8818955,0
23.2968484,72.1318955,41
23.2968484,72.3818955,76
23.2968484,72.6318955,84
23.5468484,71.8818955,0
23.5468484,72.1318955,49
23.5468484,72.3818955,86
23.5468484,72.6318955,115
23.7968484,71.8818955,0
23.7968484,72.1318955,76
23.7968484,72.3818955,117
23.7968484,72.6318955,157
24.0468484,71.8818955,0
24.0468484,72.1318955,0
24.0468484,72.3818955,0
24.0468484,72.6318955,0
22.1609576,72.2553379,6
22.1609576,72.5053379,-4
22.1609576,72.7553379,23
22.1609576,73.0053379,27
22.4109576,72.2553379,8
22.4109576,72.5053379,9
22.4109576,72.7553379,22
22.4109576,73.0053379,36
22.6609576,72.2553379,14
22.6609576,72.5053379,17
22.6609576,72.7553379,33
22.6609576,73.0053379,46
22.9109576,72.2553379,25
22.9109576,72.5053379,31
22.9109576,72.7553379,39
22.9109576,73.0053379,57
21.9815114,71.1881728,0
21.9815114,71.4381728,0
21.9815114,71.6881728,0
21.9815114,71.9381728,0
22.2315114,71.1881728,0
22.2315114,71.4381728,0
22.2315114,71.6881728,0
22.2315114,71.9381728,0
22.4815114,71.1881728,0
22.4815114,71.4381728,0
22.4815114,71.6881728,0
22.4815114,71.9381728,0
22.7315114,71.1881728,0
22.7315114,71.4381728,0
22.7315114,71.6881728,0
22.7315114,71.9381728,0
20.8148629,69.7678937,0
20.8148629,70.0178937,0
20.8148629,70.2678937,0
20.8148629,70.5178937,0
21.0648629,69.7678937,0
21.0648629,70.0178937,0
21.0648629,70.2678937,0
21.0648629,70.5178937,0
21.3148629,69.7678937,0
21.3148629,70.0178937,0
21.3148629,70.2678937,0
21.3148629,70.5178937,0
21.5648629,69.7678937,0
21.5648629,70.0178937,0
21.5648629,70.2678937,0
21.5648629,70.5178937,0
21.3998565,68.8171269,0
21.3998565,69.0671269,0
21.3998565,69.3171269,0
21.3998565,69.5671269,0
21.6498565,68.8171269,0
21.6498565,69.0671269,0
21.6498565,69.3171269,0
21.6498565,69.5671269,0
21.8998565,68.8171269,0
21.8998565,69.0671269,0
21.8998565,69.3171269,0
21.8998565,69.5671269,0
22.1498565,68.8171269,0
22.1498565,69.0671269,0
22.1498565,69.3171269,0
22.1498565,69.5671269,0
21.769829,73.2161432,25
21.769829,73.4661432,330
21.769829,73.7161432,656
21.769829,73.9661432,478
22.019829,73.2161432,36
22.019829,73.4661432,39
22.019829,73.7161432,77
22.019829,73.9661432,308
22.269829,73.2161432,35
22.269829,73.4661432,58
22.269829,73.7161432,85
22.269829,73.9661432,179
22.519829,73.2161432,43
22.519829,73.4661432,95
22.519829,73.7161432,150
22.519829,73.9661432,327
20.4223191,72.4102287,-23
20.4223191,72.6602287,-14
20.4223191,72.9102287,32
20.4223191,73.1602287,90
20.6723191,72.4102287,-17
20.6723191,72.6602287,-11
20.6723191,72.9102287,5
20.6723191,73.1602287,42
20.9223191,72.4102287,-13
20.9223191,72.6602287,-8
20.9223191,72.9102287,17
20.9223191,73.1602287,42
21.1723191,72.4102287,-11
21.1723191,72.6602287,6
21.1723191,72.9102287,18
21.1723191,73.1602287,36
21.9210621,68.5190435,0
21.9210621,68.7690435,0
21.9210621,69.0190435,0
21.9210621,69.2690435,0
22.1710621,68.5190435,0
22.1710621,68.7690435,0
22.1710621,69.0190435,0
22.1710621,69.2690435,0
22.4210621,68.5190435,0
22.4210621,68.7690435,0
22.4210621,69.0190435,0
22.4210621,69.2690435,0
22.6710621,68.5190435,0
22.6710621,68.7690435,0
22.6710621,69.0190435,0
22.6710621,69.2690435,0
20.7094892,72.3317058,-17
20.7094892,72.5817058,-14
20.7094892,72.8317058,-1
20.7094892,73.0817058,30
20.9594892,72.3317058,-13
20.9594892,72.5817058,-10
20.9594892,72.8317058,1
20.9594892,73.0817058,25
21.2094892,72.3317058,-12
21.2094892,72.5817058,-3
21.2094892,72.8317058,13
21.2094892,73.0817058,26
21.4594892,72.3317058,-12
21.4594892,72.5817058,-4
21.4594892,72.8317058,11
21.4594892,73.0817058,27
21.2291971,70.0743069,0
21.2291971,70.3243069,0
21.2291971,70.5743069,0
21.2291971,70.8243069,0
21.4791971,70.0743069,0
21.4791971,70.3243069,0
21.4791971,70.5743069,0
21.4791971,70.8243069,0
21.7291971,70.0743069,0
21.7291971,70.3243069,0
21.7291971,70.5743069,0
21.7291971,70.8243069,0
21.9791971,70.0743069,0
21.9791971,70.3243069,0
21.9791971,70.5743069,0
21.9791971,70.8243069,0
22.3223344,70.3258369,0
22.3223344,70.5758369,0
22.3223344,70.8258369,0
22.3223344,71.0758369,0
22.5723344,70.3258369,0
22.5723344,70.5758369,0
22.5723344,70.8258369,0
22.5723344,71.0758369,0
22.8223344,70.3258369,0
22.8223344,70.5758369,0
22.8223344,70.8258369,0
22.8223344,71.0758369,0
23.0723344,70.3258369,0
23.0723344,70.5758369,0
23.0723344,70.8258369,0
23.0723344,71.0758369,0
22.3178625,70.3195578,0
22.3178625,70.5695578,0
22.3178625,70.8195578,0
22.3178625,71.0695578,0
22.5678625,70.3195578,0
22.5678625,70.5695578,0
22.5678625,70.8195578,0
22.5678625,71.0695578,0
22.8178625,70.3195578,0
22.8178625,70.5695578,0
22.8178625,70.8195578,0
22.8178625,71.0695578,0
23.0678625,70.3195578,0
23.0678625,70.5695578,0
23.0678625,70.8195578,0
23.0678625,71.0695578,0
21.598312,68.917873,0
21.598312,69.167873,0
21.598312,69.417873,0
21.598312,69.667873,0
21.848312,68.917873,0
21.848312,69.167873,0
21.848312,69.417873,0
21.848312,69.667873,0
22.098312,68.917873,0
22.098312,69.167873,0
22.098312,69.417873,0
22.098312,69.667873,0
22.348312,68.917873,0
22.348312,69.167873,0
22.348312,69.417873,0
22.348312,69.667873,0
21.6286946,68.7909787,0
21.6286946,69.0409787,0
21.6286946,69.2909787,0
21.6286946,69.5409787,0
21.8786946,68.7909787,0
21.8786946,69.0409787,0
21.8786946,69.2909787,0
21.8786946,69.5409787,0
22.1286946,68.7909787,0
22.1286946,69.0409787,0
22.1286946,69.2909787,0
22.1286946,69.5409787,0
22.3786946,68.7909787,0
22.3786946,69.0409787,0
22.3786946,69.2909787,0
22.3786946,69.5409787,0
21.8946412,68.6733657,0
21.8946412,68.9233657,0
21.8946412,69.1733657,0
21.8946412,69.4233657,0
22.1446412,68.6733657,0
22.1446412,68.9233657,0
22.1446412,69.1733657,0
22.1446412,69.4233657,0
22.3946412,68.6733657,0
22.3946412,68.9233657,0
22.3946412,69.1733657,0
22.3946412,69.4233657,0
22.6446412,68.6733657,0
22.6446412,68.9233657,0
22.6446412,69.1733657,0
22.6446412,69.4233657,0
22.9882057,72.1523374,24
22.9882057,72.4023374,38
22.9882057,72.6523374,46
22.9882057,72.9023374,59
23.2382057,72.1523374,41
23.2382057,72.4023374,59
23.2382057,72.6523374,85
23.2382057,72.9023374,93
23.4882057,72.1523374,50
23.4882057,72.4023374,89
23.4882057,72.6523374,113
23.4882057,72.9023374,132
23.7382057,72.1523374,74
23.7382057,72.4023374,103
23.7382057,72.6523374,145
23.7382057,72.9023374,153
21.9534814,68.5954203,0
21.9534814,68.8454203,0
21.9534814,69.0954203,0
21.9534814,69.3454203,0
22.2034814,68.5954203,0
22.2034814,68.8454203,0
22.2034814,69.0954203,0
22.2034814,69.3454203,0
22.4534814,68.5954203,0
22.4534814,68.8454203,0
22.4534814,69.0954203,0
22.4534814,69.3454203,0
22.7034814,68.5954203,0
22.7034814,68.8454203,0
22.7034814,69.0954203,0
22.7034814,69.3454203,0
21.8148736,73.5141067,142
21.8148736,73.7641067,128
21.8148736,74.0141067,526
21.8148736,74.2641067,521
22.0648736,73.5141067,44
22.0648736,73.7641067,84
22.0648736,74.0141067,206
22.0648736,74.2641067,399
22.3148736,73.5141067,81
22.3148736,73.7641067,92
22.3148736,74.0141067,152
22.3148736,74.2641067,302
22.5648736,73.5141067,99
22.5648736,73.7641067,201
22.5648736,74.0141067,305
22.5648736,74.2641067,425
21.3885056,73.1893287,66
21.3885056,73.4393287,245
21.3885056,73.6893287,202
21.3885056,73.9393287,162
21.6385056,73.1893287,53
21.6385056,73.4393287,177
21.6385056,73.6893287,301
21.6385056,73.9393287,410
21.8885056,73.1893287,28
21.8885056,73.4393287,30
21.8885056,73.6893287,51
21.8885056,73.9393287,233
22.1385056,73.1893287,28
22.1385056,73.4393287,46
22.1385056,73.6893287,67
22.1385056,73.9393287,130
